event_id,t_start,t_end,duration,n_cells,n_center,event_type,avg_score,is_spatial
7805,389,389,1,1,212,spatial_sustained,0.5025,False
7806,389,389,1,1,214,spatial_sustained,0.5153,False
7807,389,389,1,1,307,spatial_sustained,0.5588,False
7808,389,389,1,1,309,spatial_sustained,0.5025,False
7809,389,389,1,3,443,spatial_sustained,0.7778,True
7810,389,389,1,5,605,spatial_sustained,0.5878,True
7811,389,389,1,2,701,spatial_sustained,0.7543,True
7812,389,389,1,8,823,spatial_sustained,0.6659,True
7813,389,389,1,1,768,spatial_sustained,0.5635,False
7814,389,389,1,9,882,spatial_sustained,0.5913,True
7815,389,389,1,7,925,spatial_sustained,0.5988,True
7816,389,389,1,1,921,spatial_sustained,0.6136,False
7817,389,389,1,6,994,spatial_sustained,0.7942,True
7818,389,389,1,1,960,spatial_sustained,0.8142,False
7819,389,389,1,2,998,spatial_sustained,0.592,True
7820,389,389,1,2,1007,spatial_sustained,0.5402,True
7821,389,389,1,1,983,spatial_sustained,0.5421,False
7822,389,389,1,1,987,spatial_sustained,0.6184,False
7823,390,390,1,41,59,spatial_sustained,0.7742,True
7824,390,390,1,2,41,spatial_sustained,0.6396,True
7825,390,390,1,21,197,spatial_sustained,0.7134,True
7826,390,390,1,2,128,spatial_sustained,0.6587,True
7827,390,390,1,9,250,spatial_sustained,0.702,True
7828,390,390,1,4,287,spatial_sustained,0.7291,True
7829,390,390,1,4,362,spatial_sustained,0.5813,True
7830,390,390,1,168,715,spatial_sustained,0.7101,True
7831,390,390,1,1,375,spatial_sustained,0.5027,False
7832,390,390,1,2,447,spatial_sustained,0.6596,True
7833,390,390,1,2,449,spatial_sustained,0.5748,True
7834,390,390,1,1,514,spatial_sustained,0.5185,False
7835,390,390,1,1,578,spatial_sustained,0.5409,False
7836,390,390,1,3,731,spatial_sustained,0.6918,True
7837,390,390,1,10,951,spatial_sustained,0.6245,True
7838,390,390,1,5,966,spatial_sustained,0.6571,True
7839,390,390,1,3,980,spatial_sustained,0.6428,True
7840,390,390,1,1,1020,spatial_sustained,0.6103,False
7841,390,390,1,1,1022,spatial_sustained,0.5339,False
7842,391,391,1,1,12,spatial_sustained,0.8743,False
7843,391,391,1,4,55,spatial_sustained,0.6682,True
7844,391,391,1,7,61,spatial_sustained,0.97,True
7845,391,391,1,1,83,spatial_sustained,0.5891,False
7846,391,391,1,2,112,spatial_sustained,0.6461,True
7847,391,391,1,1,149,spatial_sustained,0.5175,False
7848,391,391,1,2,156,spatial_sustained,0.7187,True
7849,391,391,1,8,256,spatial_sustained,0.6513,True
7850,391,391,1,1,246,spatial_sustained,0.7946,False
7851,391,391,1,2,282,spatial_sustained,0.6464,True
7852,391,391,1,1,312,spatial_sustained,0.8093,False
7853,391,391,1,10,407,spatial_sustained,0.9043,True
7854,391,391,1,2,382,spatial_sustained,0.5487,True
7855,391,391,1,4,478,spatial_sustained,0.5455,True
7856,391,391,1,1,548,spatial_sustained,0.6088,False
7857,391,391,1,1,550,spatial_sustained,0.6254,False
7858,391,391,1,2,607,spatial_sustained,0.5437,True
7859,391,391,1,1,614,spatial_sustained,0.5188,False
7860,391,391,1,1,620,spatial_sustained,0.9867,False
7861,391,391,1,3,624,spatial_sustained,0.5928,True
7862,391,391,1,9,667,spatial_sustained,0.9059,True
7863,391,391,1,3,709,spatial_sustained,0.5288,True
7864,391,391,1,2,756,spatial_sustained,0.6053,True
7865,391,391,1,17,850,spatial_sustained,0.5947,True
7866,391,391,1,1,758,spatial_sustained,0.9902,False
7867,391,391,1,2,800,spatial_sustained,0.6316,True
7868,391,391,1,2,831,spatial_sustained,0.7279,True
7869,391,391,1,2,865,spatial_sustained,0.6678,True
7870,391,391,1,2,885,spatial_sustained,0.5348,True
7871,391,391,1,3,959,spatial_sustained,0.6718,True
7872,391,391,1,1,981,spatial_sustained,0.5512,False
7873,391,391,1,1,992,spatial_sustained,0.6381,False
7874,391,391,1,1,1000,spatial_sustained,0.6786,False
7875,392,392,1,1,12,spatial_sustained,0.8015,False
7876,392,392,1,2,26,spatial_sustained,0.5567,True
7877,392,392,1,2,63,spatial_sustained,0.5324,True
7878,392,392,1,1,96,spatial_sustained,0.5391,False
7879,392,392,1,2,112,spatial_sustained,0.7815,True
7880,392,392,1,1,118,spatial_sustained,0.6966,False
7881,392,392,1,3,163,spatial_sustained,0.6057,True
7882,392,392,1,3,256,spatial_sustained,0.5446,True
7883,392,392,1,1,246,spatial_sustained,0.5249,False
7884,392,392,1,1,316,spatial_sustained,0.8916,False
7885,392,392,1,2,382,spatial_sustained,0.752,True
7886,392,392,1,10,407,spatial_sustained,0.9696,True
7887,392,392,1,2,561,spatial_sustained,0.5373,True
7888,392,392,1,9,667,spatial_sustained,0.9892,True
7889,392,392,1,1,671,spatial_sustained,0.829,False
7890,392,392,1,1,758,spatial_sustained,0.9904,False
7891,392,392,1,3,765,spatial_sustained,0.7037,True
7892,392,392,1,1,768,spatial_sustained,0.5834,False
7893,392,392,1,1,822,spatial_sustained,0.7337,False
7894,392,392,1,1,828,spatial_sustained,0.7491,False
7895,392,392,1,4,914,spatial_sustained,0.62,True
7896,392,392,1,2,936,spatial_sustained,0.5376,True
7897,392,392,1,1,951,spatial_sustained,0.5056,False
7898,392,392,1,1,955,spatial_sustained,0.6959,False
7899,392,392,1,1,999,spatial_sustained,0.7336,False
7900,392,392,1,1,1006,spatial_sustained,0.6929,False
7901,392,392,1,1,1012,spatial_sustained,0.8278,False
7902,392,392,1,1,1014,spatial_sustained,0.7094,False
7903,393,393,1,2,14,spatial_sustained,0.5776,True
7904,393,393,1,1,91,spatial_sustained,0.5103,False
7905,393,393,1,2,112,spatial_sustained,0.7504,True
7906,393,393,1,1,131,spatial_sustained,0.6183,False
7907,393,393,1,2,150,spatial_sustained,0.6136,True
7908,393,393,1,3,196,spatial_sustained,0.7649,True
7909,393,393,1,1,246,spatial_sustained,0.7441,False
7910,393,393,1,1,316,spatial_sustained,0.9531,False
7911,393,393,1,1,321,spatial_sustained,0.8488,False
7912,393,393,1,1,412,spatial_sustained,0.8602,False
7913,393,393,1,1,415,spatial_sustained,0.5344,False
7914,393,393,1,1,469,spatial_sustained,0.9676,False
7915,393,393,1,2,561,spatial_sustained,0.5975,True
7916,393,393,1,12,698,spatial_sustained,0.9217,True
7917,393,393,1,1,768,spatial_sustained,0.6724,False
7918,393,393,1,1,828,spatial_sustained,0.8014,False
7919,393,393,1,1,862,spatial_sustained,0.6059,False
7920,393,393,1,1,871,spatial_sustained,0.5952,False
7921,393,393,1,6,962,spatial_sustained,0.7099,True
7922,393,393,1,2,1006,spatial_sustained,0.8321,True
7923,393,393,1,2,1009,spatial_sustained,0.6208,True
7924,394,394,1,1,10,spatial_sustained,0.6133,False
7925,394,394,1,2,17,spatial_sustained,0.8121,True
7926,394,394,1,1,86,spatial_sustained,0.7084,False
7927,394,394,1,1,91,spatial_sustained,0.5102,False
7928,394,394,1,3,129,spatial_sustained,0.5621,True
7929,394,394,1,2,112,spatial_sustained,0.7862,True
7930,394,394,1,2,165,spatial_sustained,0.5395,True
7931,394,394,1,2,227,spatial_sustained,0.8776,True
7932,394,394,1,1,289,spatial_sustained,0.5751,False
7933,394,394,1,1,316,spatial_sustained,0.9683,False
7934,394,394,1,1,350,spatial_sustained,0.5347,False
7935,394,394,1,1,352,spatial_sustained,0.7813,False
7936,394,394,1,1,412,spatial_sustained,0.93,False
7937,394,394,1,1,479,spatial_sustained,0.8276,False
7938,394,394,1,1,563,spatial_sustained,0.9201,False
7939,394,394,1,9,667,spatial_sustained,0.9946,True
7940,394,394,1,1,807,spatial_sustained,0.5879,False
7941,394,394,1,1,814,spatial_sustained,0.5043,False
7942,394,394,1,1,888,spatial_sustained,0.5674,False
7943,394,394,1,1,942,spatial_sustained,0.5693,False
7944,394,394,1,1,990,spatial_sustained,0.5641,False
7945,394,394,1,3,1006,spatial_sustained,0.5934,True
7946,395,395,1,4,55,spatial_sustained,0.6078,True
7947,395,395,1,1,28,spatial_sustained,0.5766,False
7948,395,395,1,1,30,spatial_sustained,0.5426,False
7949,395,395,1,1,64,spatial_sustained,0.8049,False
7950,395,395,1,1,98,spatial_sustained,0.6405,False
7951,395,395,1,2,102,spatial_sustained,0.8081,True
7952,395,395,1,1,112,spatial_sustained,0.8811,False
7953,395,395,1,5,256,spatial_sustained,0.7796,True
7954,395,395,1,3,196,spatial_sustained,0.7603,True
7955,395,395,1,1,316,spatial_sustained,0.9863,False
7956,395,395,1,1,383,spatial_sustained,0.5781,False
7957,395,395,1,1,412,spatial_sustained,0.9491,False
7958,395,395,1,1,449,spatial_sustained,0.5072,False
7959,395,395,1,1,479,spatial_sustained,0.6144,False
7960,395,395,1,1,563,spatial_sustained,0.9479,False
7961,395,395,1,9,667,spatial_sustained,0.9962,True
7962,395,395,1,9,720,spatial_sustained,0.9446,True
7963,395,395,1,1,768,spatial_sustained,0.52,False
7964,395,395,1,1,808,spatial_sustained,0.8475,False
7965,395,395,1,1,814,spatial_sustained,0.5489,False
7966,395,395,1,1,869,spatial_sustained,0.5783,False
7967,395,395,1,1,949,spatial_sustained,0.6096,False
7968,395,395,1,1,955,spatial_sustained,0.7328,False
7969,395,395,1,1,993,spatial_sustained,0.6439,False
7970,395,395,1,1,1004,spatial_sustained,0.6599,False
7971,395,395,1,1,1010,spatial_sustained,0.5351,False
7972,396,396,1,1,3,spatial_sustained,0.668,False
7973,396,396,1,1,25,spatial_sustained,0.8472,False
7974,396,396,1,3,60,spatial_sustained,0.608,True
7975,396,396,1,1,55,spatial_sustained,0.5385,False
7976,396,396,1,1,80,spatial_sustained,0.8049,False
7977,396,396,1,1,105,spatial_sustained,0.8732,False
7978,396,396,1,1,155,spatial_sustained,0.5161,False
7979,396,396,1,3,196,spatial_sustained,0.7734,True
7980,396,396,1,1,316,spatial_sustained,0.9885,False
7981,396,396,1,8,355,spatial_sustained,0.9136,True
7982,396,396,1,1,367,spatial_sustained,0.55,False
7983,396,396,1,1,412,spatial_sustained,0.9539,False
7984,396,396,1,1,465,spatial_sustained,0.521,False
7985,396,396,1,8,518,spatial_sustained,0.9295,True
7986,396,396,1,1,563,spatial_sustained,0.963,False
7987,396,396,1,9,667,spatial_sustained,0.9954,True
7988,396,396,1,12,751,spatial_sustained,0.8705,True
7989,396,396,1,1,775,spatial_sustained,0.5172,False
7990,396,396,1,4,865,spatial_sustained,0.5602,True
7991,396,396,1,1,955,spatial_sustained,0.5214,False
7992,396,396,1,1,960,spatial_sustained,0.8163,False
7993,396,396,1,1,995,spatial_sustained,0.6573,False
7994,397,397,1,1,15,spatial_sustained,0.7229,False
7995,397,397,1,1,38,spatial_sustained,0.5586,False
7996,397,397,1,1,84,spatial_sustained,0.5732,False
7997,397,397,1,1,86,spatial_sustained,0.5545,False
7998,397,397,1,11,164,spatial_sustained,0.853,True
7999,397,397,1,1,105,spatial_sustained,0.9765,False
8000,397,397,1,1,316,spatial_sustained,0.9878,False
8001,397,397,1,8,355,spatial_sustained,0.9535,True
8002,397,397,1,1,412,spatial_sustained,0.9675,False
8003,397,397,1,1,463,spatial_sustained,0.5289,False
8004,397,397,1,8,518,spatial_sustained,0.9871,True
8005,397,397,1,1,544,spatial_sustained,0.5028,False
8006,397,397,1,1,584,spatial_sustained,0.5675,False
8007,397,397,1,9,667,spatial_sustained,0.9935,True
8008,397,397,1,1,670,spatial_sustained,0.711,False
8009,397,397,1,9,720,spatial_sustained,0.9767,True
8010,397,397,1,1,736,spatial_sustained,0.6021,False
8011,397,397,1,1,766,spatial_sustained,0.5531,False
8012,397,397,1,1,826,spatial_sustained,0.5156,False
8013,397,397,1,2,955,spatial_sustained,0.5743,True
8014,397,397,1,1,944,spatial_sustained,0.534,False
8015,397,397,1,1,1023,spatial_sustained,0.6447,False
8016,398,398,1,3,55,spatial_sustained,0.6206,True
8017,398,398,1,1,45,spatial_sustained,0.5306,False
8018,398,398,1,2,112,spatial_sustained,0.8554,True
8019,398,398,1,9,164,spatial_sustained,0.9081,True
8020,398,398,1,1,105,spatial_sustained,0.9733,False
8021,398,398,1,4,224,spatial_sustained,0.6444,True
8022,398,398,1,8,355,spatial_sustained,0.9313,True
8023,398,398,1,1,382,spatial_sustained,0.5386,False
8024,398,398,1,1,394,spatial_sustained,0.515,False
8025,398,398,1,8,518,spatial_sustained,0.9949,True
8026,398,398,1,9,667,spatial_sustained,0.9923,True
8027,398,398,1,9,720,spatial_sustained,0.9775,True
8028,398,398,1,1,808,spatial_sustained,0.8468,False
8029,398,398,1,1,862,spatial_sustained,0.6362,False
8030,398,398,1,1,925,spatial_sustained,0.6285,False
8031,398,398,1,1,954,spatial_sustained,0.564,False
8032,399,399,1,2,56,spatial_sustained,0.6418,True
8033,399,399,1,1,38,spatial_sustained,0.7025,False
8034,399,399,1,2,112,spatial_sustained,0.7204,True
8035,399,399,1,10,165,spatial_sustained,0.9321,True
8036,399,399,1,1,105,spatial_sustained,0.9928,False
8037,399,399,1,1,225,spatial_sustained,0.8179,False
8038,399,399,1,8,355,spatial_sustained,0.9272,True
8039,399,399,1,9,370,spatial_sustained,0.9441,True
8040,399,399,1,2,449,spatial_sustained,0.5424,True
8041,399,399,1,8,518,spatial_sustained,0.9974,True
8042,399,399,1,1,495,spatial_sustained,0.5084,False
8043,399,399,1,1,497,spatial_sustained,0.505,False
8044,399,399,1,1,511,spatial_sustained,0.5415,False
8045,399,399,1,9,720,spatial_sustained,0.9752,True
8046,399,399,1,1,766,spatial_sustained,0.5896,False
8047,399,399,1,1,858,spatial_sustained,0.5767,False
8048,399,399,1,1,860,spatial_sustained,0.5144,False
8049,399,399,1,2,920,spatial_sustained,0.5137,True
8050,399,399,1,2,926,spatial_sustained,0.6735,True
8051,399,399,1,1,923,spatial_sustained,0.5339,False
8052,399,399,1,1,1003,spatial_sustained,0.6978,False
8053,400,400,1,1,20,spatial_sustained,0.568,False
8054,400,400,1,2,59,spatial_sustained,0.662,True
8055,400,400,1,1,64,spatial_sustained,0.8066,False
8056,400,400,1,6,164,spatial_sustained,0.9433,True
8057,400,400,1,1,105,spatial_sustained,0.9923,False
8058,400,400,1,1,157,spatial_sustained,0.9085,False
8059,400,400,1,9,251,spatial_sustained,0.8891,True
8060,400,400,1,1,226,spatial_sustained,0.8189,False
8061,400,400,1,8,355,spatial_sustained,0.9282,True
8062,400,400,1,9,370,spatial_sustained,0.9882,True
8063,400,400,1,8,518,spatial_sustained,0.996,True
8064,400,400,1,1,545,spatial_sustained,0.5167,False
8065,400,400,1,1,560,spatial_sustained,0.5659,False
8066,400,400,1,1,637,spatial_sustained,0.5033,False
8067,400,400,1,9,720,spatial_sustained,0.9755,True
8068,400,400,1,1,1007,spatial_sustained,0.6076,False
8069,400,400,1,1,1022,spatial_sustained,0.6468,False
8070,401,401,1,1,0,spatial_sustained,0.5794,False
8071,401,401,1,2,16,spatial_sustained,0.6775,True
8072,401,401,1,3,25,spatial_sustained,0.6133,True
8073,401,401,1,6,164,spatial_sustained,0.9926,True
8074,401,401,1,1,105,spatial_sustained,0.9925,False
8075,401,401,1,1,112,spatial_sustained,0.9,False
8076,401,401,1,1,157,spatial_sustained,0.9888,False
8077,401,401,1,9,251,spatial_sustained,0.9648,True
8078,401,401,1,1,227,spatial_sustained,0.5219,False
8079,401,401,1,1,318,spatial_sustained,0.6229,False
8080,401,401,1,1,369,spatial_sustained,0.6406,False
8081,401,401,1,1,442,spatial_sustained,0.8132,False
8082,401,401,1,1,462,spatial_sustained,0.635,False
8083,401,401,1,2,528,spatial_sustained,0.6045,True
8084,401,401,1,1,611,spatial_sustained,0.5087,False
8085,401,401,1,11,720,spatial_sustained,0.8978,True
8086,401,401,1,1,734,spatial_sustained,0.573,False
8087,401,401,1,10,988,spatial_sustained,0.7441,True
8088,401,401,1,1,998,spatial_sustained,0.5279,False
8089,402,402,1,1,24,spatial_sustained,0.5057,False
8090,402,402,1,6,164,spatial_sustained,0.9503,True
8091,402,402,1,1,105,spatial_sustained,0.9915,False
8092,402,402,1,1,157,spatial_sustained,0.9997,False
8093,402,402,1,1,192,spatial_sustained,0.5976,False
8094,402,402,1,9,251,spatial_sustained,0.9801,True
8095,402,402,1,1,255,spatial_sustained,0.6635,False
8096,402,402,1,2,352,spatial_sustained,0.7091,True
8097,402,402,1,2,462,spatial_sustained,0.5675,True
8098,402,402,1,1,442,spatial_sustained,0.8205,False
8099,402,402,1,11,530,spatial_sustained,0.6453,True
8100,402,402,1,2,689,spatial_sustained,0.5087,True
8101,402,402,1,1,671,spatial_sustained,0.5434,False
8102,402,402,1,1,751,spatial_sustained,0.575,False
8103,402,402,1,1,766,spatial_sustained,0.5474,False
8104,402,402,1,2,901,spatial_sustained,0.5916,True
8105,402,402,1,1,919,spatial_sustained,0.5182,False
8106,402,402,1,10,989,spatial_sustained,0.7978,True
